address,latitude,longitude,date,width,length,depth,category
경상북도 포항시 남구 대도동 422-27,36.0087857,129.3565351,2020-07-27,3,4,0.5,하수관로 파손
충청북도 음성군 금왕읍 무극리 무극리 산 17-5,,,2020-08-03,3,5,0.5,우수관로 노후화
전북특별자치도 군산시 비응도동 42(43-1 앞),35.9418253,126.5309951,2020-09-15,2,2,0.5,하수관로 파손
충청북도 음성군 금왕읍 무극리 523-3,36.9912094,127.5869077,2020-08-06,1,2.5,0.5,하수관로 파손
충청북도 음성군 생극면 차평리 457-4,37.0502783,127.6027235,2020-08-10,0.6,2,1.5,원인미상
부산광역시 부산진구 범천동 847-2,35.144123,129.0597585,2020-07-06,1,1,0.8,하수관로 파손
부산광역시 부산진구 전포동 428-1,35.1540876,129.0715754,2020-07-11,1,1,0.5,하수관로 노후화
부산광역시 부산진구 개금동 진사로 61번길 29,,,2020-07-24,1.2,1.2,0.3,하수관로 노후화
부산광역시 부산진구 부전동 가야대로 763-1,,,2020-07-29,0.8,0.8,2.5,지반 시공불량
경기도 의정부시 녹양동 114-25,37.7564607,127.0458679,2020-08-24,2,15,0.2,지반 시공불량
부산광역시 기장군 정관면 달산리 44-45번지 앞(산단5로),35.3168229,129.2024918,2020-07-25,1.2,7,1,하수관로 파손
전북특별자치도 고창군 고창읍 월산리 산12-8번지,35.4197108,126.7416247,2020-08-08,1,20,0.2,연약지반
광주광역시 북구 연제동 36,35.1986633,126.8699724,2020-07-20,1,2,1,하수관로 노후화
광주광역시 북구 동림동 26-1,35.185727,126.8689713,2020-08-21,1,1,0.8,우수관로 시공불량
광주광역시 북구 운암동 1051-11,35.1822726,126.8729731,2020-08-10,0.6,2,0.8,맨홀 파손
경기도 평택시 안중읍 현화리 648-2번지,36.9904156,126.9131988,2020-07-06,3,3,3,하수관로 노후화
경기도 부천시  중동 859-5,,,2020-08-20,3,2.2,1,하수관로 노후화
광주광역시 동구  계림동 1070,,,2020-08-08,0.7,5,2,원인미상
광주광역시 동구  학동 994,,,2020-08-08,2,1.5,0.4,원인미상
광주광역시 동구  운림동 628,,,2020-08-08,1,1,0.2,원인미상
광주광역시 동구  산수동 62-1,,,2020-08-10,1.2,1.2,0.3,원인미상
광주광역시 동구  금남로 4가역,,,2020-08-11,2,2,1.5,원인미상
광주광역시 동구  수기동 80,,,2020-08-11,0.5,2,1,원인미상
경상북도 영주시 상망동 898,36.8354246,128.6419674,2020-08-02,2,1,0.5,우수관로 시공불량
경상북도 영주시 상망동 57-8,36.8383883,128.6608854,2020-08-12,1,1,2,연약지반
경상북도 경산시 정평동 138-2,35.8338545,128.7294592,2020-08-09,1,2,0.5,지반 시공불량
충청북도 음성군 금왕읍 무극로 221,36.992223,127.5864581,2020-07-30,1,5,1,하수관로 파손
경상북도 포항시 남구 연일읍 생지리 408,35.9995678,129.3449027,2020-08-12,1.5,1.5,0.5,원인미상
부산광역시 기장군 일광면 원리 748-2번지 일원(부산~울산고속도로 원리 2교 하부),35.3098937,129.2289143,2020-07-24,5,10,6,하수관로 파손
경상북도 포항시 남구 장흥동 1262-2,35.9784407,129.3682659,2020-07-28,1,1,0.5,우수관로 파손
경상북도 포항시 남구 연일읍 생지리 287-11,35.9971215,129.3441276,2020-08-10,2,4,0.5,하수관로 노후화
광주광역시 북구 대촌동 870-14 (대원장례식장 입구),35.2348662,126.8479012,2020-08-14,2,2,1,원인미상
광주광역시 북구 양산동 205-1,35.2133349,126.8794203,2020-08-16,1,1,2,하수관로 노후화
광주광역시 북구 오치동 1036-1,35.1867084,126.9134823,2020-08-18,1,1,2,하수관로 시공불량
광주광역시 북구 운암동 1578,35.1707323,126.8822684,2020-08-19,1,1,1.5,타 지하시설물 시공불량
광주광역시 북구 양산동 330 (KT&amp;G),35.2035201,126.8772697,2020-08-21,1,1,2,원인미상
광주광역시 북구 두암동 875-8,35.1698422,126.928131,2020-09-01,1,1,0.5,타 지하시설물 파손
울산광역시 동구  해수욕장길28,,,2020-08-08,3,1.5,1,우수관로 파손
광주광역시 광산구 비아동 비아동707-14번지 주변,,,2020-08-11,0.3,0.5,1.8,하수관로 노후화
광주광역시 광산구 수완동 수완동929,,,2020-08-28,0.5,0.5,0.4,맨홀 노후화
광주광역시 광산구 비아동 비아동677-1번지 주변,,,2020-11-29,1,1,1,하수관로 노후화
광주광역시 서구  상무대로 쌍촌역에서 화정역 방면,,,2020-08-07,7,9,2.5,지반 시공불량
광주광역시 동구  제봉로 15,,,2020-08-08,3,40,0.03,하수관로 노후화
광주광역시 동구  제봉로 27,,,2020-08-11,3,4,1,하수관로 노후화
광주광역시 동구  남문로 소태역 주차장 입구,,,2020-08-12,5,10,2.5,하수관로 노후화
세종특별자치시 세종특별자치시  보람동 한누리대로 2144(스마트허브2)앞 인도,,,2020-09-07,3,5,0.5,지반 시공불량
광주광역시 북구  삼소로 대원장례식장 입구 3거리 교차로,,,2020-08-19,2,2,2,하수관로 노후화
광주광역시 동구  필문대로 남광주고가 하부,,,2020-09-03,2,4,1,하수관로 노후화
광주광역시 서구  서구 치평동 754-1,,,2020-08-08,1,2,1.5,하수관로 파손
광주광역시 서구 마륵동 171-12 인근,35.1425645,126.8414811,2020-08-07,2,1,0.5,지반 시공불량
광주광역시 서구 쌍촌동 877-6번지 인근,35.1461997,126.8572985,2020-08-07,5,2,0.2,지반 시공불량
광주광역시 서구  쌍촌동 1229번지 인근,,,2020-08-10,1,2,1,우수관로 시공불량
광주광역시 서구 화정동 1708,35.1590614,126.8773626,2020-08-07,1,1,1,원인미상
광주광역시 서구 쌍촌동 1229,35.1470708,126.8696767,2020-08-10,1,2,3,원인미상
광주광역시 서구 쌍촌동 쌍촌로48번길 인근,,,2020-10-26,1,1.2,1.1,하수관로 파손
광주광역시 서구 화정동 178-8,35.1558067,126.8819439,2020-11-28,0.2,0.2,2.5,하수관로 파손
"경상남도 창원시 마산합포구  가포로8, 선진빌딩 앞",,,2020-08-03,2,0.5,0.5,집중강우
경상남도 창원시 마산합포구  월영동 733,,,2020-08-03,1.5,6,0.5,집중강우
서울특별시 마포구 대흥동 서강대길40,,,2020-08-18,0.2,0.2,6,원인미상
서울특별시 마포구 상수동 309-18,37.5477601,126.922684,2020-07-24,2.6,1,0.3,타 지하시설물 시공불량
광주광역시 광산구  월곡동 579-7,,,2020-08-11,2,2,2,하수관로 노후화
광주광역시 광산구  월계동 847-1,,,2020-08-26,0.8,0.8,1,지반 시공불량
광주광역시 광산구  비아동 707-8,,,2020-08-11,1,1,1,하수관로 시공불량
전북특별자치도 순창군 유등면 오교리 990-149,35.3678288,127.1960175,2020-08-09,3,3,1.5,원인미상
광주광역시 광산구 도천동 도천동621-15번지 주변,,,2020-08-21,1.5,2,1,하수관로 노후화
부산광역시 동래구 사직동 802-4번지 일원,35.1958164,129.0616015,2020-08-12,0.8,0.8,2,타 지하시설물 시공불량
부산광역시 남구 대연동 209-4 번지,35.1464061,129.0971888,2020-07-28,2,1,1,하수관로 파손
부산광역시 동구 범일동 1542-7,35.1455288,129.0451511,2020-07-23,1,1,0.7,지반 시공불량
부산광역시 동구 범일동 830-100 (자성로 133번길 26-2),35.139505,129.0646848,2020-07-23,1,1,0.7,하수관로 파손
부산광역시 동구 범일동 1453-8 (망양로 921),35.1404112,129.0510369,2020-07-23,1,1,0.5,하수관로 파손
부산광역시 남구 용당동 525-7,35.1231442,129.0999231,2020-07-15,1,3.8,1.5,하수관로 파손
부산광역시 남구 문현동 920-4,35.1342693,129.0700392,2020-07-11,1,2,1,하수관로 파손
부산광역시 동래구 명륜동 652-24,35.2087082,129.0802143,2020-07-07,1,1,1.5,원인미상
경기도 포천시 일동면 기산리 82-2번지 일원,37.9590809,127.3191954,2021-02-22,0.15,0.15,3,우수관로 파손
부산광역시 사하구 다대동 927-17번지 일원,35.0609085,128.9740508,2021-03-15,0.5,0.7,1.2,하수관로 시공불량
서울특별시 강남구 삼성동 160-21(봉은사로 104길 10),37.5137395,127.0618989,2021-03-30,1,1,1.5,타 지하시설물 시공불량
서울특별시 송파구 마천동 마천로61다길 25,,,2021-03-31,0.5,0.5,1,맨홀 파손
서울특별시 강남구 압구정동 500(올림픽대로 공항방향 성수대교 밑단 약 200m 5차로),37.5334906,127.032963,2021-03-09,2.5,2.1,1.1,하수관로 노후화
서울특별시 송파구 거여동 33-16,37.4922982,127.1503805,2021-04-07,0.7,0.7,1.9,맨홀 노후화
경기도 용인시 수지구  풍덕천동 1045-1번지,,,2021-04-19,1.5,15,0.01,상수관로 파손
경기도 구리시 인창동 681-1번지,37.6069166,127.1416563,2021-04-19,1.5,5,1.2,원인미상
부산광역시 사하구 괴정동 203-31번지,35.105543,129.0036697,2021-04-22,2,4,5,하수관로 파손
서울특별시 강남구 논현동 212-16(학동로 34길 21),37.5132405,127.0338628,2021-06-08,1,1.5,1,하수관로 노후화
인천광역시 부평구 부평동 416-9,37.4986774,126.7268499,2021-06-09,1,1,1,상수관로 파손
부산광역시 사하구 다대동 943-3번지 일원,35.0560383,128.9694178,2021-06-17,1.4,2.4,1.2,원인미상
경상남도 양산시 하북면 삼감리 ,,,2021-07-06,1.8,2,1.7,타 지하시설물 파손
경기도 과천시 과천동 ,,,2021-06-29,1,1,1.5,원인미상
충청북도 청주시 서원구  개신동 1-13,,,2021-06-28,2,3,2,하수관로 파손
충청북도 청주시 서원구  사창동 532,,,2021-06-17,1.5,2,1.5,하수관로 파손
충청남도 보령시  ,,,2021-03-30,0.4,0.7,1,원인미상
부산광역시 서구 동대신동3가 63-315번지 (덕산빌라 앞),35.1178098,129.019344,2021-06-14,0.8,10,1.4,우수관로 시공불량
경기도 화성시 비봉면 구포리 831,37.2499138,126.871901,2021-03-01,1,1,0.05,지반 시공불량
경기도 화성시 송산면 천등리 469-1,37.2332033,126.707006,2021-03-30,1,1,0.05,지반 시공불량
경기도 화성시 팔탄면 율암리 483-11,37.1667217,126.8811074,2021-04-07,1,1,0.05,지반 시공불량
경기도 화성시 반월동 245-2,37.2295261,127.0466261,2021-05-22,1,1.3,0.05,지반 시공불량
경기도 화성시 서신면 매화리 365-8,37.1686911,126.7042565,2021-05-24,1,1,0.05,지반 시공불량
전북특별자치도 익산시 마동 153-37(동부시장 오거리),35.9454952,126.9655167,2021-02-19,1,2,1,하수관로 파손
전북특별자치도 익산시 금마면 동고도리 고도길 58 (금마시장 인근),,,2021-03-26,1,1,0.5,하수관로 파손
전북특별자치도 익산시 영등동 178-51(참사랑 마트),35.9528825,126.9734958,2021-05-20,1.2,1,0.8,하수관로 파손
전북특별자치도 익산시 동산동 서동로 28길 20 (엄마트 앞 도로),,,2021-05-20,1.2,1,0.8,하수관로 파손
전북특별자치도 익산시 영등동 제일2차 1단지(고봉로 24길 30),,,2021-05-25,1.5,1,1,하수관로 파손
경기도 시흥시 조남동 ,,,2021-04-08,0.5,0.5,0.2,타 지하시설물 시공불량
대전광역시 중구 대흥동 202-1,36.3281387,127.4250898,2021-06-13,1,1,0.6,하수관로 노후화
강원특별자치도 강릉시 유천동 유천동 133-2,,,2021-05-05,2,1,0.5,원인미상
강원특별자치도 강릉시 송정동 송정동 187-4(팔송길 6 앞),,,2021-06-08,1.5,1.5,0.5,하수관로 시공불량
경상남도 양산시 북정동 23-5번지,35.3648372,129.0565488,2021-07-08,6,8,7,하수관로 파손
부산광역시 남구 용호동 370-18,35.1198557,129.1118793,2021-05-13,1,1,1,상수관로 파손
대전광역시 동구 용전동 227번지,36.3573977,127.4327862,2021-04-30,1.5,1.5,1.5,하수관로 파손
강원특별자치도 강릉시 교동 교동 46-2(한신아파트 입구),,,2021-07-08,0.5,0.5,1,타 지하시설물 파손
대전광역시 서구 정림동 704,36.3040649,127.3657247,2021-03-31,1,1,1.5,하수관로 시공불량
대전광역시 서구 도마동 201-1,36.3225452,127.3684288,2021-05-13,1.5,1,1.8,지반 시공불량
대전광역시 서구 정림동 636번지 인근,36.3044429,127.3667421,2021-06-11,1,1,1,하수관로 파손
경기도 용인시 수지구  수지구청역 1번출입구,,,2021-07-24,3,100,0.5,원인미상
부산광역시 사상구 모라동 모라동 453번지 앞 도로,,,2021-06-10,1.5,1,1,원인미상
부산광역시 북구 구포동 1089번지 파리바게트 앞 보도,35.1964583,128.9943424,2021-05-18,1.5,1.5,1,타 지하시설물 파손
서울특별시 중구 을지로1가 140-1(숭례문방향 2차로),37.5654221,126.9818916,2021-08-05,0.1,0.1,1.5,하수관로 노후화
서울특별시 강동구 암사동 527,37.5547378,127.1288128,2021-07-04,1.1,0.6,1.5,집중강우
대구광역시 동구 괴전동 274-3 교각아래(지하철연장공사구간),35.8723945,128.7405772,2021-08-11,8,8,8,타 지하 시설물 시공불량
충청남도 공주시  하대리 산56-15,,,2021-07-15,1.2,24,0.16,하수관로 파손
서울특별시 성북구 안암동5가 146-31,37.5861565,127.0285791,2021-07-27,1,1,0.8,상수관로 파손
부산광역시 금정구 장전동 산2-12,35.2407622,129.0682663,2021-08-18,1,1,1.5,하수관로 파손
부산광역시 사상구 덕포동 산 8-41(대덕여고) 앞 도로,35.1785273,128.9931268,2021-08-24,5,4,3,우수관로 파손
서울특별시 성북구 보문동7가 105-1,37.5799553,127.0226763,2021-08-25,1,1,1.5,타 지하시설물 시공불량
경상북도 포항시 남구 송내동 668,35.999517,129.3645107,2021-04-01,1,1,0.3,타 지하시설물 시공불량
경상북도 포항시 남구 괴동동 911-6,35.9972705,129.3654845,2021-04-01,1.2,1.2,0.1,타 지하시설물 시공불량
경상북도 포항시 남구 송내동 444,36.0061227,129.3763632,2021-04-02,0.8,2,0.7,지반 시공불량
경상북도 포항시 남구 송내동 444,36.0061227,129.3763632,2021-04-02,0.6,16,0.8,지반 시공불량
경상북도 포항시 남구 동촌동 545-6,35.9967042,129.3901004,2021-04-02,1.4,1.7,0.1,지반 시공불량
경상북도 포항시 남구 동촌동 543-67,35.9970547,129.3898172,2021-04-02,1,3,0.1,지반 시공불량
경상북도 포항시 남구 동촌동 5,35.99882,129.3894712,2021-04-02,0.8,5.4,0.1,지반 시공불량
경상북도 포항시 남구 동촌동 800-3,36.0012776,129.3840135,2021-04-02,1.1,2.6,0.1,지반 시공불량
경상북도 포항시 남구 동촌동 800-3,36.0012776,129.3840135,2021-04-02,1.1,1.3,0.2,지반 시공불량
서울특별시 성북구 장위동 124-26,37.6176523,127.0561537,2021-08-21,0.9,1.8,1.7,지반 시공불량
강원특별자치도 춘천시 근화동 752,37.8743203,127.713587,2021-06-30,1,3,1.5,지반 시공불량
강원특별자치도 삼척시 원당동 서부초등학교 맞은편 벽산빌라 옆 도로,,,2021-04-28,2,2,3,상수관로 파손
경기도 의왕시 오전동 206-1,37.3564698,126.9678912,2021-03-03,10,3,0.1,타 지하시설물 시공불량
경기도 의왕시 월암동 의왕시 월암동 541,,,2021-03-18,1.4,1.1,0.05,원인미상
경기도 의왕시  삼동 산 112,,,2021-03-18,1,1,0.1,원인미상
광주광역시 동구  지산동 5-1 일원,,,2021-03-19,5,5,4,타 지하시설물 파손
광주광역시 동구  갈마로 18,,,2021-05-21,2,2,2,하수관로 파손
광주광역시 동구  문화전장로26번길 새마을금고 앞 부근,,,2021-06-12,2.2,2.2,1.3,지반 시공불량
광주광역시 서구  화정동 859-2번지 주변,,,2021-05-21,1,4,1.5,하수관로 파손
광주광역시 서구  화정동 1020번지 주변,,,2021-05-22,0.5,3,1,연약지반
광주광역시 서구  죽봉대로 103앞 부근,,,2021-06-21,1.4,2.55,0.6,지반 시공불량
광주광역시 북구  빛고을대로 동림동 산 58-14 부근,,,2021-06-29,1.4,2.3,0.9,지반 시공불량
광주광역시 광산구  비아동 715-8,,,2021-04-29,1.5,2,0.3,하수관로 노후화
광주광역시 광산구  신가동 1002-16,,,2021-05-11,1,1,0.8,하수관로 노후화
광주광역시 동구  제봉로 남광주시장 정류장 앞 부근(남광주사거리방면),,,2021-06-07,1.2,2.7,1.1,지반 시공불량
부산광역시 연제구 연산동 산 181-1(황령산로 503 앞),35.1622978,129.0824825,2021-05-06,0.8,7,1.3,원인미상
부산광역시 연제구 거제동 1465-1(거제천로255번길 54),35.1944444,129.0851125,2021-03-08,3,4,1.5,원인미상
부산광역시 연제구 거제동 1427-38(종합운동장로 7 홈플러스 앞 삼거리),35.1929442,129.0634321,2021-06-14,2,3,2.4,원인미상
경기도 안산시 상록구 사동 1639-24,37.2841035,126.8290744,2021-01-13,10,50,5,지반 시공불량
경기도 이천시 장호원읍 장호원리 368,37.1242481,127.6169619,2021-03-03,1.5,1.5,1.5,상수관로 파손
경기도 이천시 장호원읍 장호원리 656-3,,,2021-05-25,1,10,1.5,하수관로 파손
경기도 이천시 장호원읍 오남리 98-7,37.10708,127.6317942,2021-06-30,0.5,0.5,1,하수관로 파손
경기도 이천시 단월동 769,37.22149,127.451802,2021-05-03,1.7,2,1.4,연약지반
경기도 이천시 중리동 481,37.2758615,127.4442487,2021-06-06,1,1,1.8,우수관로 파손
경상북도 포항시 북구  득량동 148-1번지,,,2021-03-02,2,40,0.05,지반 시공불량
경상북도 포항시 북구  득량동 306번지,,,2021-03-26,1,30,0.05,지반 시공불량
경상북도 영주시 하망동 광복로92번길 15,,,2021-01-01,4,10,2,원인미상
전라남도 함평군 함평읍 석성리 521-33번지,35.0872511,126.4473755,2021-01-11,4,100,1.5,원인미상
전라남도 함평군 손불면 산남리 84-11,35.1261124,126.4450963,2021-01-12,3,70,1.5,원인미상
전라남도 여수시  웅천로90,,,2021-02-01,3,25,0.02,지반 시공불량
전라남도 여수시  웅천동 1887-4,,,2021-02-01,3,40,0.02,지반 시공불량
전라남도 여수시  낙포동 1372,,,2021-04-01,5,10,0.6,지반 시공불량
전라남도 목포시  원산동1260-5(공원 앞 차도),,,2021-06-16,1,2,1.5,지반 시공불량
서울특별시 강서구 염창동 284-76 앞,37.5482078,126.8749526,2021-09-04,2,2,1.5,하수관로 시공불량
울산광역시 동구  미포1길 2(한국프랜지 앞),,,2021-02-09,0.7,0.7,3,우수관로 파손
울산광역시 중구 성안동 809-2,35.5758696,129.3112014,2021-06-01,2,2,1,지반 시공불량
울산광역시 동구 서부동 257-36,35.5286249,129.4292219,2021-03-26,1,1,0.5,연약지반
충청남도 당진시 시곡동 71-5,36.9028284,126.6811031,2021-09-01,3,3,2,타 지하시설물 시공불량
경기도 평택시 신장동 671-8번지,37.0744596,127.0536442,2021-07-23,0.8,5,1.4,우수관로 시공불량
경기도 평택시 비전동 840-20,36.9972066,127.102952,2021-09-02,3,5,2,하수관로 시공불량
경기도 시흥시 정왕동 정왕동 2697번지 인근,,,2021-10-04,20,30,1,지반 시공불량
울산광역시 울주군 온산읍 덕신리 6번지 일원,35.4247609,129.3179814,2021-10-14,2,1,2.5,연약지반
경기도 김포시 고촌읍 신곡리 281-118,37.605995,126.770334,2021-10-18,2,1.5,0.2,지반 시공불량
경기도 고양시 일산동구 마두동 802-1,37.6517366,126.778443,2021-12-30,3,7,0.5,원인미상
경기도 하남시 초이동 570번지 일원,37.5374908,127.1693751,2021-07-12,1,1,0.5,연약지반
부산광역시 사하구 신평동 572번지 일원,35.0858754,128.9743294,2021-08-24,3,10,5,집중강우
경기도 부천시 옥길동 790,37.4696732,126.8235863,2021-07-11,2.5,2.5,2.5,하수관로 파손
충청남도 보령시 오천면 소성리 700-88번지,36.4386129,126.5182298,2021-07-15,26,17,7.8,연약지반
부산광역시 북구 구포동 구포동 918-5번지 일원,,,2021-10-06,0.5,0.7,1,우수관로 노후화
부산광역시 북구 구포동 모분재로 148-1,,,2021-08-24,1,1,1,우수관로 파손
광주광역시 동구 계림동 계림동 1072,,,2021-07-06,2,5,1,하수관로 파손
경기도 의정부시  입석로 97,,,2021-07-14,0.5,1,5,원인미상
경기도 의정부시 산곡동 462-15,37.7182083,127.1035341,2021-08-13,8,8,5,연약지반
경상남도 하동군 적량면 고절리 1211-13,35.0620695,127.7738677,2021-09-08,1.5,1.5,2.1,원인미상
대전광역시 유성구 신성동 216-6,36.3866414,127.3502198,2021-08-17,1,1,1,맨홀 노후화
전북특별자치도 익산시 신흥동 약촌로 133,,,2021-07-01,1,1,1.5,하수관로 노후화
전북특별자치도 익산시 중앙동3가 인북로 3길 24,,,2021-07-09,1,1.2,1.5,하수관로 노후화
전북특별자치도 익산시 함열읍 함열중앙로 46,36.0780863,126.9623279,2021-07-23,1.5,1.5,1.5,하수관로 노후화
전북특별자치도 익산시 평화동 평동로 3길 19-1,,,2021-08-11,1.5,1.5,2,하수관로 노후화
전북특별자치도 익산시 남중동 익산대로 22길 6,,,2021-09-17,1.5,1.5,1.5,하수관로 노후화
경상남도 창원시 의창구 봉곡동 봉곡로 68번길 8 앞 이면도로,,,2021-12-01,2.5,5,1,하수관로 노후화
대전광역시 서구 탄방동 724번지 인근,36.3487414,127.3886532,2021-07-18,0.6,0.6,1.5,하수관로 노후화
대전광역시 서구 가장동 55번지 인근(래미안아파트 111동 인근 교차로),36.3335479,127.3839766,2021-07-24,1,1,1.5,하수관로 시공불량
부산광역시 동래구  명륜동 632-1번지 일원,,,2021-08-06,1,1,0.8,원인미상
부산광역시 서구 서대신동3가 꽃마을로 59 일원,,,2021-11-15,0.3,0.3,1.5,하수관로 파손
경기도 김포시 걸포동 389-15,37.632114,126.7107341,2021-09-04,8,12,2,타 지하시설물 시공불량
경기도 김포시 걸포동 389-15,37.632114,126.7107341,2021-09-22,1.2,2.8,0.24,타 지하시설물 시공불량
경기도 김포시 걸포동 389-15,37.632114,126.7107341,2021-11-04,1.5,2,0.25,타 지하시설물 시공불량
충청남도 홍성군 홍동면 월현리 426-2번지 오수맨홀,36.5477518,126.6707707,2021-11-01,0.9,0.9,2,하수관로 파손
경상남도 진주시 상대동 상대동 896-36,,,2021-11-16,0.4,0.4,1.5,하수관로 노후화
광주광역시 서구 유촌동 유덕1교차로 하부,,,2021-08-30,1,1,1.5,지반 시공불량
전라남도 여수시 화장동 733-5,34.7729895,127.6488942,2021-08-11,0.2,1,1,하수관로 파손
전북특별자치도 군산시 지곡동 263-1,35.9594198,126.7110462,2021-07-15,0.5,0.5,1,우수관로 파손
전북특별자치도 순창군 구림면 구암리 607-2 번지(지방도 729호선),35.4373014,127.110438,2021-07-06,0.5,1,1.5,타 지하시설물 시공불량
경기도 남양주시 호평동 559-4,37.6596067,127.2383684,2024-04-19,0.3,0.3,2.7,하수관로 노후화
전북특별자치도 군산시 나운동 792-1,35.9667053,126.693705,2021-08-25,0.5,0.5,1,하수관로 노후화
전북특별자치도 군산시 월명동 19-5,35.9836791,126.7087712,2021-08-27,0.3,0.3,1,타 지하시설물 파손
서울특별시 은평구 수색동 367-7일대,37.5832622,126.8950629,2022-01-10,2.6,2.4,1.2,타 지하시설물 노후화
인천광역시 미추홀구 관교동 미추홀구 관교동 507-5번지(승학초등학교 정문쪽 이면도로),,,2021-09-10,4,4.4,1,하수관로 파손
서울특별시 강서구 마곡동 마곡동 775-5,,,2022-01-23,1.5,0.5,3,타 지하시설물 시공불량
서울특별시 종로구  종로5가 4-1앞 도로,,,2022-01-23,3,2,1,상수관로 파손
전라남도 영광군 염산면 두우리 947,35.235423,126.3020881,2022-01-30,2,7,1.5,연약지반
광주광역시 서구 농성동 454-3번지(광천1교 교차로),35.1610724,126.8876871,2022-03-03,0.5,0.5,2,하수관로 노후화
울산광역시 중구  당산4길7 명신여인숙 앞,,,2022-03-11,1.5,3,1,원인미상
강원특별자치도 양양군 강현면 주청리2-15번지 신축 공사장 인근,38.1173189,128.6321359,2022-05-06,5,2,3,지반 시공불량
경기도 고양시 일산동구 백석동 1297,37.6440011,126.7880643,2022-05-31,3,10,2,지반 시공불량
세종특별자치시 세종특별자치시  세종특별자치시 남세종로 326 소담고등학교,,,2022-05-31,1,0.8,1.6,맨홀 파손
경기도 고양시 일산동구 백석동 1297,37.6440011,126.7880643,2022-06-06,5,1.5,2,지반 시공불량
경기도 고양시 일산동구 백석동 1297,37.6440011,126.7880643,2022-06-09,3,2,2,지반 시공불량
대구광역시 북구 노원동2가 257-1,35.8879842,128.5754586,2022-06-15,2,3,1.5,타 지하시설물 노후화
서울특별시 동대문구 장안동 366-6,37.5698925,127.0705737,2022-06-23,2,2,1.5,원인미상
대구광역시 남구  대명로 253 앞 대명로 2~3차로,,,2022-06-24,1,1,1,원인미상
서울특별시 성북구 장위동 231-226,37.6127713,127.0377547,2022-06-23,3,1,1,하수관로 노후화
서울특별시 동대문구 장안동 371-10,37.5716063,127.0709514,2022-06-24,1.2,1.2,1.5,원인미상
서울특별시 관악구 봉천동 180-329,37.4701826,126.9670595,2022-06-29,0.8,1,3.5,연약지반
서울특별시 송파구 가락동 282,37.4962276,127.110073,2022-07-01,2,4,1,하수관로 파손
서울특별시 종로구  혜화로 74 경신고등학교,,,2022-06-29,6,5,3,우수관로 노후화
경기도 성남시 중원구 중앙동 중앙동1 단대오거리역 중앙,,,2022-07-01,3,3,1.5,집중강우
경기도 양주시 유양동 719-1,37.7939629,127.0162767,2022-07-04,3,3,4,집중강우
서울특별시 영등포구 여의도동 23(IFC몰),37.5249915,126.9253126,2022-07-06,0.4,0.4,2.5,타 지하시설물 파손
경기도 부천시 소사본동 257,37.4821761,126.797659,2022-07-02,1,2.5,2.5,하수관로 파손
전라남도 목포시 동명동 7,34.7883666,126.3907311,2022-04-13,1.5,15,0.8,지반 시공불량
경기도 안산시 단원구 성곡동 839-12,37.3036633,126.738286,2022-06-05,7,15.9,0.31,지반 시공불량
서울특별시 강동구 천호동 467-8,37.5420882,127.1206586,2022-07-10,1.2,1.3,1.5,하수관로 시공불량
경상남도 창원시 진해구 성내동 78-3,35.1151853,128.7599698,2022-06-12,0.8,0.8,1.2,하수관로 파손
대전광역시 서구 월평동 1124,36.3546158,127.3588251,2022-03-10,1,1.5,1.5,하수관로 노후화
대전광역시 서구 괴정동 81-7,36.3367342,127.3861906,2022-04-28,0.9,1.4,0.9,하수관로 시공불량
대전광역시 서구 갈마동 824,36.3527063,127.3740061,2022-05-05,1,1.5,1.3,하수관로 노후화
경상북도 예천군 예천읍 지내리 311-19(폐수처리장 입구),36.6399647,128.4188522,2022-04-01,2,3.5,1,하수관로 노후화
부산광역시 북구 만덕동 792번지,35.213434,129.0365523,2022-01-20,0.5,0.7,1,상수관로 파손
강원특별자치도 원주시 우산동 133-8 우산철교 사거리 옆,37.360766,127.9398702,2022-06-22,0.5,0.5,1.5,폐수관로 파손
대전광역시 서구 둔산동 1361,36.3523885,127.3797391,2022-06-28,1.5,1.5,1,지반 시공불량
충청남도 홍성군 홍성읍 도청대로 7 앞 도로,36.6057119,126.6620305,2022-07-16,0.8,0.8,1.5,우수관로 파손
울산광역시 중구  해오름3길 30,,,2022-04-13,1,0.5,1,원인미상
울산광역시 중구  태화동 347,,,2022-06-03,1,1,1.5,지반 시공불량
부산광역시 서구 아미동2가 85-3 번지 일원,35.0987755,129.0167132,2022-01-04,0.25,25,3,하수관로 파손
제주특별자치도 제주시 이도이동 443,33.4993259,126.5447252,2022-07-19,1.5,2.5,1.5,하수관로 노후화
경기도 안양시 만안구 석수동 201-7,37.4163826,126.9149624,2022-07-01,1,1,0.2,타 지하시설물 시공불량
경기도 화성시 서신면 홍법리 510-2,37.1670292,126.7200191,2022-04-13,1,1,0.05,지반 시공불량
경기도 화성시 서신면 궁평리 611,37.1249437,126.6939976,2022-04-27,1,1,0.05,지반 시공불량
경기도 화성시 송산면 사강리 704-6,37.2147697,126.7313894,2022-05-26,1,1,0.05,지반 시공불량
경기도 화성시 남양읍 문호리 801,37.2491184,126.8052427,2022-06-06,1,1,0.05,지반 시공불량
경상남도 사천시 동금동 52-9,34.9319557,128.0830091,2022-07-19,0.5,0,2,원인미상
전북특별자치도 군산시 비응도동 41-4,35.9421744,126.5313298,2022-06-30,0.8,0.8,1,상수관로 파손
